temperature,humidity,smoke,gas,warning_level
24.0,62.09999847412109,0.0180850110751636,0.0042375849738603,0
26.399999618530277,60.59999847412109,0.0178934841872677,0.0041795987862793,0
26.39,48.84,623.0,1065.0,4
22.3,51.1,0.0207423526857566,0.0050602176262391,0
22.5,50.2,0.0233647109834155,0.0059030733797276,0
18.899999618530277,73.5,0.0199635569020843,0.0048157157018687,0
22.4,46.9,0.0218896136678567,0.0054253251605268,0
19.5,74.5,0.0141479363373896,0.0030841269267692,0
26.0,54.09999847412109,0.0175917499283839,0.0040886167952559,0
22.3,49.4,0.0239270755625248,0.0060875899589003,0
19.100000381469727,74.19999694824219,0.0122362641708158,0.0025559100369401,0
19.600000381469727,76.69999694824219,0.0170240457691165,0.0039186823961199,0
22.3,49.1,0.0244075452642054,0.0062462509415684,0
19.0,74.0,0.0201619425490552,0.0048777368292871,0
19.399999618530277,75.5,0.0140228289895408,0.003048879337994,0
22.0,52.3,0.0227205759741724,0.0056933279425855,0
24.0,55.20000076293945,0.0174440934990321,0.0040442604223947,0
22.2,50.1,0.0208127507740177,0.0050824539167023,0
22.1,49.0,0.0244955118159988,0.006275399466176,0
25.700000762939453,61.0,0.0175917499283839,0.0040886167952559,0
23.0,50.5,0.0236576467803244,0.0059990270571839,0
14.898,15.71,400.0,534.0,4
28.200000762939453,57.29999923706055,0.0165952791137975,0.0037914344311189,1
21.9,51.1,0.0208549926618293,0.0050958072776398,0
19.399999618530277,74.69999694824219,0.0139918710792272,0.0030401715288277,0
22.4,51.3,0.0236223025877488,0.0059874311256762,0
22.3,50.3,0.0213020051794736,0.0052376007918913,0
23.0,51.7,0.0207703552082699,0.0050690599880342,0
22.6,50.7,0.0232262859184664,0.0058578537305732,0
19.600000381469727,76.0,0.0164367444466377,0.003744628049894,0
-13.289,53.39,400.0,1291.0,4
22.1,50.7,0.0205528571040147,0.0050004729917836,0
19.299999237060547,78.5,0.0094401085931061,0.0018269847760521,0
28.6,42.02,400.0,124.0,3
14.521,52.77,400.0,1090.0,4
21.6,52.2,0.0227867624158955,0.0057148000928379,0
22.1,51.1,0.0242887124255385,0.006206923640853,0
21.8,51.3,0.0227260394393566,0.0056950996995948,0
22.5,49.5,0.0238487419093025,0.0060618108079654,0
28.299999237060547,57.0,0.0169128683321824,0.0038855959766393,1
22.6,50.4,0.0233589355151858,0.0059011851147467,0
19.600000381469727,76.0999984741211,0.0170240457691165,0.0039186823961199,0
28.700000762939453,61.29999923706055,0.0187864905644235,0.0044514976308125,1
22.2,50.5,0.0237646832261087,0.0060341752720098,0
24.100000381469727,90.1999969482422,0.0174675792534178,0.0040513082444884,0
22.4,50.2,0.0228366836944917,0.005731007655278,0
19.0,73.80000305175781,0.0178508507410542,0.0041667159467592,0
19.299999237060547,75.9000015258789,0.0178508507410542,0.0041667159467592,0
19.899999618530277,73.9000015258789,0.0170240457691165,0.0039186823961199,0
21.9,54.2,0.0197990722604978,0.0047644302162776,0
23.1,49.3,0.0203796522013571,0.0049460060247089,0
19.399999618530277,74.30000305175781,0.0178508507410542,0.0041667159467592,0
22.2,50.9,0.0229821427619183,0.0057782921240781,0
22.1,48.9,0.0228983748939074,0.0057510508669046,0
21.6,50.3,0.0210163805706167,0.0051468978500236,0
19.399999618530277,75.30000305175781,0.0132748367048515,0.0028400886071015,0
22.3,50.9,0.023746793351939,0.006028297417301,0
21.8,50.5,0.0242949112654913,0.0062089737283222,0
23.700000762939453,78.5999984741211,0.0164085558234394,0.0037363193912066,0
27.700000762939453,55.79999923706055,0.0169574385797155,0.0038988524300239,0
23.600000381469727,60.20000076293945,0.0185368608850375,0.0043751002767539,0
23.600000381469727,59.79999923706055,0.0186744797905799,0.0044171803752976,0
27.71,41.69,454.0,73.0,4
24.1,49.9,0.0208266660216359,0.0050868518775239,0
21.8,50.1,0.0212923385422416,0.0052345251759613,0
19.0,73.5999984741211,0.0201619425490552,0.0048777368292871,0
22.3,54.1,0.0205161506103149,0.0049889187508908,0
22.2,50.3,0.0227260394393566,0.0056950996995948,0
21.5,50.7,0.0242637225734979,0.0061986605291722,0
25.799999237060547,56.70000076293945,0.0168462742940415,0.003865808167978,0
19.399999618530277,76.30000305175781,0.0115624422833889,0.0023752603459049,0
21.3,49.5,0.0241282465864485,0.0061539078243611,0
22.1,53.2,0.022638366720713,0.0056666832949492,0
26.299999237060547,58.5,0.0165468817796689,0.0037771314105486,0
19.200000762939453,74.19999694824219,0.0140228289895408,0.003048879337994,0
27.0,58.29999923706055,0.0191306088622734,0.0045573024186244,0
21.5,50.4,0.0233531617473044,0.0058992975429369,0
-20.768,54.14,403.0,1346.0,4
22.5,52.8,0.0227480824252413,0.00570224933155,0
28.600000381469727,62.59999847412109,0.0173160082184431,0.0040058725825372,1
19.700000762939453,74.4000015258789,0.0164367444466377,0.003744628049894,0
21.6,52.6,0.0227040218901303,0.0056879603538181,0
26.68,48.87,400.0,1201.0,4
23.600000381469727,63.29999923706055,0.0195207060191002,0.0046779225510883,0
19.799999237060547,75.30000305175781,0.0124454191086939,0.0026125893477881,0
23.600000381469727,77.5,0.0159394504591577,0.0035986695978471,0
24.79,52.37,439.0,1092.0,4
22.5,52.9,0.0232722247407928,0.0058728519124629,0
26.64,48.34,562.0,1057.0,4
23.899999618530277,60.0,0.0175917499283839,0.0040886167952559,0
20.0,77.80000305175781,0.0170240457691165,0.0039186823961199,0
23.700000762939453,90.0,0.018210591002534,0.0042757035054908,0
26.200000762939453,76.69999694824219,0.0179303078596507,0.0041907333162479,0
23.700000762939453,77.4000015258789,0.0160354832443604,0.0036267527587922,0
22.2,50.7,0.024207991661061,0.0061802416357369,0
22.3,48.5,0.0218896136678567,0.0054253251605268,0
26.100000381469727,62.400001525878906,0.0160405233302103,0.0036282280157213,0
19.200000762939453,74.5999984741211,0.0146618489405353,0.0032298728745011,0
23.899999618530277,90.5999984741211,0.0175443184739765,0.0040743562798112,0
19.700000762939453,75.9000015258789,0.0127695611381079,0.0027009829693593,0
22.3,48.1,0.0231635323618464,0.0058373799446499,0
19.100000381469727,77.5999984741211,0.0131038089189969,0.0027928260727185,0
-21.352,53.9,403.0,1354.0,4
25.100000381469727,55.400001525878906,0.0169574385797155,0.0038988524300239,0
19.600000381469727,75.19999694824219,0.0124454191086939,0.0026125893477881,0
23.399999618530277,66.5999984741211,0.0182990061331983,0.0043025874823535,0
19.600000381469727,76.4000015258789,0.0164367444466377,0.003744628049894,0
19.200000762939453,74.30000305175781,0.0178508507410542,0.0041667159467592,0
-18.489,48.3,401.0,1350.0,4
23.2,47.7,0.0223406813868583,0.005570439709422,0
21.6,52.1,0.0227812815589855,0.0057130213003797,0
19.5,75.0999984741211,0.0131038089189969,0.0027928260727185,0
-6.508,55.48,400.0,210.0,3
22.1,50.2,0.0211899165273741,0.0052019630066379,0
19.200000762939453,79.0,0.01506489389229,0.003345235431613,0
21.7,48.9,0.0217718860855643,0.0053875943967067,0
-4.553,55.21,400.0,262.0,3
27.700000762939453,53.5,0.0178934841872677,0.0041795987862793,0
28.600000381469727,49.5,0.0175917499283839,0.0040886167952559,1
21.7,50.8,0.0228812844926467,0.0057454966749136,0
25.22,49.29,426.0,1350.0,4
22.9,51.5,0.0209686903086856,0.0051317884901967,0
22.1,51.3,0.022797902765971,0.005718416041336,0
22.0,49.4,0.0245206181522401,0.0062837243349682,0
22.5,53.0,0.0201429364304848,0.0048717871581287,0
22.6,51.5,0.0239574929365723,0.006097606837442,0
21.8,51.7,0.0209781345942476,0.0051347798528963,0
19.5,75.0,0.0164367444466377,0.003744628049894,0
6.199999809265137,69.4000015258789,0.0176994871144728,0.0041210505445496,0
19.799999237060547,75.4000015258789,0.0081285971574016,0.0015054531626626,0
26.299999237060547,57.59999847412109,0.0185889075400507,0.0043910039545833,0
22.9,49.3,0.0213609791227738,0.0052563733085055,0
22.2,51.4,0.0243324526426626,0.0062213927420476,0
24.299999237060547,74.0,0.0168462742940415,0.003865808167978,0
21.7,49.6,0.0212238172074347,0.005212735650691,0
22.2,49.8,0.0211123282671012,0.0051773268095663,0
19.399999618530277,76.0,0.0132748367048515,0.0028400886071015,0
22.6,51.2,0.0205986497208489,0.0050148958158165,0
17.86,53.26,400.0,65.0,3
19.100000381469727,77.19999694824219,0.010439915541025,0.0020811996567635,0
19.200000762939453,74.9000015258789,0.0158396965577849,0.0035695509095621,0
26.0,54.900001525878906,0.0194783082873948,0.0046647783231996,0
22.2,51.5,0.0197310198313177,0.0047432483721473,0
28.700000762939453,47.900001525878906,0.0166818362902447,0.0038170455415376,1
28.100000381469727,56.400001525878906,0.0184526685948514,0.004349401797742,1
22.6,51.4,0.0236991651232124,0.0060126551496487,0
21.9,53.0,0.0206496091039281,0.0050309570518495,0
22.4,51.9,0.0237407702818564,0.00602631878464,0
19.200000762939453,74.30000305175781,0.0161349315996368,0.0036558869249676,0
19.200000762939453,76.0,0.0115624422833889,0.0023752603459049,0
22.5,51.7,0.0201518614421729,0.0048745808362822,0
19.600000381469727,76.69999694824219,0.0132748367048515,0.0028400886071015,0
26.0,53.12,400.0,1071.0,4
22.2,53.4,0.0204886722277338,0.0049802732551297,0
22.6,48.8,0.0210117710232116,0.0051454369999024,0
25.799999237060547,62.20000076293945,0.0175917499283839,0.0040886167952559,0
21.5,51.1,0.0243886216817731,0.0062399844723398,0
5.291,52.75,400.0,303.0,3
26.200000762939453,62.29999923706055,0.0161787516996951,0.0036687411547186,0
18.700000762939453,73.30000305175781,0.0178508507410542,0.0041667159467592,0
22.6,50.4,0.0208833652036075,0.0051047807764433,0
21.6,51.9,0.0238125952382065,0.0060499235380261,0
21.8,52.1,0.0209308243630462,0.0051197988924647,0
19.600000381469727,76.30000305175781,0.0124454191086939,0.0026125893477881,0
19.899999618530277,75.0999984741211,0.0087432273887959,0.0016543753850013,0
21.8,53.4,0.0236220748213167,0.0059873564152585,0
-14.14,54.43,400.0,1348.0,4
18.34,56.67,400.0,340.0,3
19.299999237060547,74.0999984741211,0.0142743754116358,0.003119842976367,0
23.700000762939453,59.79999923706055,0.0181475644618616,0.0042565627316058,0
22.1,53.0,0.0203077081148786,0.0049234220163205,0
24.36,53.34,582.0,1042.0,4
25.0,55.20000076293945,0.0169910567132818,0.0039088581983105,0
29.600000381469727,64.9000015258789,0.0174206947339584,0.0040372414796409,1
15.719,51.83,597.0,1084.0,4
26.899999618530277,58.900001525878906,0.018920178763772,0.0044925351230857,0
22.2,51.0,0.0229431281099261,0.0057656009443331,0
28.200000762939453,55.400001525878906,0.0168462742940415,0.003865808167978,1
23.0,49.6,0.0206310761945679,0.0050251145507861,0
21.5,51.4,0.019945788825476,0.0048101696971218,0
26.200000762939453,59.59999847412109,0.0193658638708699,0.0046299588593069,0
22.3,50.2,0.024451262272105,0.006260733118347,0
21.7,52.6,0.0239998489311412,0.0061115615066378,0
18.799999237060547,74.30000305175781,0.0244223914722099,0.0062511682048892,0
26.65,48.6,400.0,1245.0,4
21.5,51.0,0.024533134197472,0.0062878753966612,0
21.7,52.0,0.022039817452988,0.005473550981813,0
20.94,50.51,400.0,345.0,3
24.0,52.35,701.0,1005.0,4
21.9,49.6,0.0214646798671894,0.0052894201736721,0
22.2,53.1,0.0233415757831934,0.0058955102503152,0
21.6,49.5,0.0211800965564977,0.0051988434536208,0
23.600000381469727,77.5999984741211,0.0164402528542703,0.0037456624542035,0
26.0,65.0999984741211,0.0179303078596507,0.0041907333162479,0
26.922,53.43,400.0,27.0,3
19.0,77.5999984741211,0.0131038089189969,0.0027928260727185,0
22.1,51.3,0.0227592002538443,0.0057058561671956,0
24.100000381469727,60.400001525878906,0.0181852844800685,0.0042680157249099,0
22.700000762939453,59.400001525878906,0.0182610050466976,0.0042910279766348,0
19.799999237060547,76.5,0.0115624422833889,0.0023752603459049,0
19.700000762939453,77.19999694824219,0.0132748367048515,0.0028400886071015,0
25.200000762939453,64.0,0.0189403904793136,0.0044987468361541,0
19.5,76.30000305175781,0.0164367444466377,0.003744628049894,0
29.700000762939453,57.79999923706055,0.0193658638708699,0.0046299588593069,1
-9.007,45.65,400.0,95.0,3
24.200000762939453,89.30000305175781,0.0169742377333596,0.0039038516351599,0
21.7,53.5,0.0199717948545151,0.0048182875321695,0
19.600000381469727,75.5999984741211,0.0201619425490552,0.0048777368292871,0
19.5,76.80000305175781,0.0115624422833889,0.0023752603459049,0
28.88,41.23,411.0,123.0,4
22.9,46.5,0.0229767032739202,0.0057765223181687,0
25.78,48.96,418.0,153.0,4
28.600000381469727,55.79999923706055,0.0184397819021168,0.0043454713595732,1
22.7,50.1,0.0213216412177697,0.0052438496173294,0
21.8,52.2,0.0236991651232124,0.0060126551496487,0
23.700000762939453,77.69999694824219,0.0161633032800832,0.0036642083305097,0
29.399999618530277,55.0,0.0166818362902447,0.0038170455415376,1
23.700000762939453,91.0999984741211,0.0175917499283839,0.0040886167952559,0
24.700000762939453,72.9000015258789,0.0171322563690263,0.0039509469761531,0
29.399999618530277,65.0,0.0174734565755012,0.004053072401776,1
21.7,49.0,0.0228645908580404,0.0057400726055673,0
29.3,40.5,431.0,72.0,4
19.200000762939453,74.80000305175781,0.0178508507410542,0.0041667159467592,0
22.0,51.3,0.0202897622046066,0.004917792268419,0
21.29,60.56,579.0,583.0,4
24.59,53.08,412.0,1331.0,4
22.7,50.7,0.0236872130047059,0.0060087312338063,0
23.600000381469727,60.0,0.0179060862346961,0.0041834085629688,0
19.200000762939453,75.80000305175781,0.0161349315996368,0.0036558869249676,0
22.7,51.5,0.0257753014058892,0.006702914498707,0
21.8,51.7,0.0209306860128343,0.0051197550979484,0
25.24,49.21,545.0,1193.0,4
21.5,49.2,0.0208361717674671,0.0050898566973931,0
19.399999618530277,73.19999694824219,0.0191929091434447,0.004576517870463,0
27.299999237060547,55.5,0.0169351359914728,0.0038922177262339,0
22.7,48.1,0.0224157210566436,0.0055946651696142,0
19.88,49.59,400.0,279.0,3
19.5,75.0,0.0123403138596551,0.0025840713517823,0
22.2,51.7,0.0201296766639281,0.0048676373013279,0
21.7,49.9,0.0242885461725538,0.0062068686595937,0
25.899999618530277,69.30000305175781,0.0171893318564749,0.0039679890552554,0
20.0,78.0,0.0139918710792272,0.0030401715288277,0
19.5,75.69999694824219,0.0178508507410542,0.0041667159467592,0
26.0,61.0,0.0176634876225796,0.0041102065970174,0
-5.515,54.64,400.0,242.0,3
19.899999618530277,75.4000015258789,0.0164367444466377,0.003744628049894,0
19.399999618530277,77.4000015258789,0.0111866793013873,0.0022758451749921,0
12.006,45.44,400.0,167.0,3
20.0,78.0,0.0170240457691165,0.0039186823961199,0
21.6,49.0,0.0200418602543313,0.0048401740563844,0
19.5,78.30000305175781,0.0110950228226077,0.002251743132876,0
25.399999618530277,62.29999923706055,0.0174440934990321,0.0040442604223947,0
25.899999618530277,77.19999694824219,0.0177717486162276,0.0041428370924851,0
24.100000381469727,59.70000076293945,0.0198441685508365,0.0047784785907114,0
19.600000381469727,77.69999694824219,0.0124454191086939,0.0026125893477881,0
19.200000762939453,76.30000305175781,0.0203128361009125,0.0049250309675129,0
22.600000381469727,59.29999923706055,0.0180850110751636,0.0042375849738603,0
22.8,49.5,0.0236404368447872,0.0059933800829046,0
26.200000762939453,61.29999923706055,0.0171550018552406,0.003957736516578,0
23.700000762939453,68.80000305175781,0.0182990061331983,0.0043025874823535,0
22.1,52.5,0.0213313237031925,0.0052469315220461,0
22.6,48.1,0.0220034085171846,0.0054618522884003,0
19.600000381469727,77.9000015258789,0.0126062492917692,0.0026563642321795,0
18.899999618530277,73.30000305175781,0.0268151488270153,0.0070549191108374,0
21.7,49.4,0.0200722599225068,0.0048496770925245,0
22.7,50.4,0.0209165508038029,0.0051152810711762,0
22.9,47.5,0.0216753829537246,0.005356710610978,0
23.0,49.4,0.0212334468015587,0.0052157965773243,0
19.200000762939453,74.5,0.0119303264571011,0.0024735163023208,0
22.3,52.3,0.0207097342525646,0.0050499221236178,0
26.94,47.98,400.0,1189.0,4
25.200000762939453,59.900001525878906,0.0191306088622734,0.0045573024186244,0
22.0,52.5,0.0208643075951503,0.0050987529537024,0
21.4,52.0,0.0241464452688634,0.0061599152318299,0
19.100000381469727,77.0999984741211,0.0181100857220746,0.0042451899304478,0
22.3,52.2,0.0264030217482382,0.006914918328189,0
22.4,54.2,0.020249515545141,0.0049051719574083,0
27.399999618530277,47.70000076293945,0.0195065407903928,0.004673530084152,0
22.5,48.7,0.0244200968231145,0.0062504081288596,0
-4.886,50.42,400.0,237.0,3
22.2,51.6,0.0209781345942476,0.0051347798528963,0
23.799999237060547,91.0,0.0174558316716234,0.0040477825730232,0
-20.471,49.77,408.0,1377.0,4
22.4,49.0,0.0243634848938009,0.0062316627361041,0
18.899999618530277,73.69999694824219,0.0199635569020843,0.0048157157018687,0
23.0,49.9,0.0267971648198555,0.0070487966049557,0
22.1,49.6,0.0210069157739375,0.0051438983842784,0
23.1,47.2,0.0216550611185118,0.0053502121847276,0
22.3,52.0,0.0235223879517006,0.0059546781559953,0
16.55,49.59,400.0,16.0,3
21.5,49.7,0.0208314782472378,0.0050883729987753,0
22.5,51.1,0.0238487419093025,0.0060618108079654,0
19.100000381469727,74.69999694824219,0.0119303264571011,0.0024735163023208,0
22.5,48.2,0.0245777536371735,0.0063026789119466,0
22.3,53.8,0.0201960459663653,0.0048884166908593,0
22.4,49.8,0.0213905390113595,0.0052657885169833,0
13.758,42.32,421.0,159.0,4
27.899999618530277,65.30000305175781,0.0179857127558547,0.0042074990028892,0
25.200000762939453,62.400001525878906,0.0180850110751636,0.0042375849738603,0
28.200000762939453,56.79999923706055,0.0168132327888275,0.0038559987176319,1
19.200000762939453,74.5,0.0176817290649047,0.0041157005642269,0
24.799999237060547,60.0,0.0191580037257365,0.0045657496302113,0
18.61,55.4,400.0,264.0,3
22.5,52.6,0.0202227274007422,0.0048967759760463,0
22.3,51.4,0.0246664515934758,0.006332129949507,0
23.6,46.7,0.0208361717674671,0.0050898566973931,0
22.2,52.5,0.0211605874896448,0.0051926471852963,0
28.100000381469727,53.900001525878906,0.0185889075400507,0.0043910039545833,1
18.600000381469727,74.19999694824219,0.0426531939007715,0.0128632015269892,0
19.600000381469727,76.19999694824219,0.0175145124020503,0.0040654007260613,0
19.83,56.44,400.0,197.0,3
19.600000381469727,75.0,0.0091177337989172,0.0017466528117755,0
-4.234,50.34,400.0,302.0,3
24.399999618530277,60.29999923706055,0.0175917499283839,0.0040886167952559,0
24.799999237060547,60.29999923706055,0.0175917499283839,0.0040886167952559,0
22.5,49.4,0.0239512122112465,0.0060955381976941,0
19.899999618530277,76.0,0.0140228289895408,0.003048879337994,0
22.0,53.3,0.0227040218901303,0.0056879603538181,0
22.0,50.8,0.0199283028727273,0.0048047131710362,0
19.700000762939453,74.80000305175781,0.0138688506699186,0.0030056245436318,0
23.1,52.2,0.02396342934273,0.0060995622177637,0
19.299999237060547,75.5999984741211,0.0141479363373896,0.0030841269267692,0
22.8,54.7,0.0226931455967477,0.0056844343901138,0
22.4,51.5,0.0208549926618293,0.0050958072776398,0
23.0,49.3,0.0217666239265347,0.0053859093143551,0
22.3,51.6,0.023539672738384,0.0059603413519435,0
22.0,51.9,0.0210504077092646,0.0051576845889748,0
21.2,49.7,0.0239270755625248,0.0060875899589003,0
19.100000381469727,75.5999984741211,0.0164367444466377,0.003744628049894,0
22.5,53.3,0.0238065522842938,0.0060479367570698,0
19.399999618530277,73.69999694824219,0.0140228289895408,0.003048879337994,0
29.0,49.70000076293945,0.0173274727226912,0.0040093051625002,1
21.4,52.0,0.0201251638038531,0.0048662251126679,0
19.799999237060547,77.0,0.0140228289895408,0.003048879337994,0
21.7,53.7,0.0241464452688634,0.0061599152318299,0
19.700000762939453,73.9000015258789,0.009013201168826,0.001720781974055,0
28.799999237060547,62.29999923706055,0.0184269059272954,0.0043415449971564,1
